# TEST CONFIGURATION BEGIN
# FileStream(filename='INSECTS-abrupt_balanced_norm.csv', target_idx=-1, n_targets=1, cat_features=None)
# [HT] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=100000, max_time=10000, metrics=['accuracy'], n_wait=1, output_file='op.txt', pretrain_size=1000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT]
1995,0.605422,1.000000
1996,0.605817,1.000000
1997,0.606212,1.000000
1998,0.606607,1.000000
1999,0.607000,1.000000
2000,0.607393,1.000000
2001,0.607784,1.000000
2002,0.607178,0.000000
2003,0.606574,0.000000
2004,0.605970,0.000000
2005,0.605368,0.000000
2006,0.605760,1.000000
2007,0.605159,0.000000
2008,0.604559,0.000000
2009,0.604950,1.000000
2010,0.605341,1.000000
2011,0.604743,0.000000
2012,0.605133,1.000000
2013,0.605523,1.000000
2014,0.604926,0.000000
2015,0.605315,1.000000
2016,0.604720,0.000000
2017,0.605108,1.000000
2018,0.605496,1.000000
2019,0.605882,1.000000
2020,0.606268,1.000000
2021,0.606654,1.000000
2022,0.607038,1.000000
2023,0.607422,1.000000
2024,0.607805,1.000000
2025,0.608187,1.000000
2026,0.607595,0.000000
2027,0.607977,1.000000
2028,0.608358,1.000000
2029,0.608738,1.000000
2030,0.608147,0.000000
2031,0.608527,1.000000
2032,0.607938,0.000000
2033,0.608317,1.000000
2034,0.608696,1.000000
2035,0.609073,1.000000
2036,0.609450,1.000000
2037,0.608863,0.000000
2038,0.608277,0.000000
2039,0.608654,1.000000
2040,0.609030,1.000000
2041,0.609405,1.000000
2042,0.609779,1.000000
2043,0.609195,0.000000
2044,0.609569,1.000000
2045,0.608987,0.000000
2046,0.609360,1.000000
2047,0.609733,1.000000
2048,0.610105,1.000000
2049,0.610476,1.000000
2050,0.609895,0.000000
2051,0.609316,0.000000
2052,0.609687,1.000000
2053,0.610057,1.000000
2054,0.610427,1.000000
2055,0.610795,1.000000
2056,0.611164,1.000000
2057,0.611531,1.000000
2058,0.611898,1.000000
2059,0.611321,0.000000
2060,0.610745,0.000000
2061,0.611111,1.000000
2062,0.611477,1.000000
2063,0.611842,1.000000
2064,0.611268,0.000000
2065,0.610694,0.000000
2066,0.611059,1.000000
2067,0.611423,1.000000
2068,0.611787,1.000000
2069,0.611215,0.000000
2070,0.611578,1.000000
2071,0.611007,0.000000
2072,0.610438,0.000000
2073,0.610801,1.000000
2074,0.611163,1.000000
2075,0.611524,1.000000
2076,0.610956,0.000000
2077,0.610390,0.000000
2078,0.609824,0.000000
2079,0.610185,1.000000
2080,0.610546,1.000000
2081,0.609982,0.000000
2082,0.610342,1.000000
2083,0.609779,0.000000
2084,0.609217,0.000000
2085,0.608656,0.000000
2086,0.608096,0.000000
2087,0.607537,0.000000
2088,0.606979,0.000000
2089,0.607339,1.000000
2090,0.607699,1.000000
2091,0.607143,0.000000
2092,0.607502,1.000000
2093,0.607861,1.000000
2094,0.607306,0.000000
2095,0.607664,1.000000
2096,0.607110,0.000000
2097,0.606557,0.000000
2098,0.606915,1.000000
2099,0.606364,0.000000
2100,0.606721,1.000000
2101,0.607078,1.000000
2102,0.606528,0.000000
2103,0.606884,1.000000
2104,0.606335,0.000000
2105,0.606691,1.000000
2106,0.607046,1.000000
2107,0.607401,1.000000
2108,0.607755,1.000000
2109,0.607207,0.000000
2110,0.607561,1.000000
2111,0.607014,0.000000
2112,0.606469,0.000000
2113,0.606822,1.000000
2114,0.607175,1.000000
2115,0.607527,1.000000
2116,0.607878,1.000000
2117,0.607335,0.000000
2118,0.607685,1.000000
2119,0.608036,1.000000
2120,0.608385,1.000000
2121,0.608734,1.000000
2122,0.609083,1.000000
2123,0.609431,1.000000
2124,0.609778,1.000000
2125,0.610124,1.000000
2126,0.610470,1.000000
2127,0.610816,1.000000
2128,0.611160,1.000000
2129,0.610619,0.000000
2130,0.610080,0.000000
2131,0.610424,1.000000
2132,0.610768,1.000000
2133,0.611111,1.000000
2134,0.610573,0.000000
2135,0.610915,1.000000
2136,0.610378,0.000000
2137,0.609842,0.000000
2138,0.609306,0.000000
2139,0.609649,1.000000
2140,0.609991,1.000000
2141,0.610333,1.000000
2142,0.610674,1.000000
2143,0.611014,1.000000
2144,0.611354,1.000000
2145,0.611693,1.000000
2146,0.612031,1.000000
2147,0.612369,1.000000
2148,0.612707,1.000000
2149,0.613043,1.000000
2150,0.613380,1.000000
2151,0.613715,1.000000
2152,0.614050,1.000000
2153,0.614385,1.000000
2154,0.614719,1.000000
2155,0.614187,0.000000
2156,0.613656,0.000000
2157,0.613126,0.000000
2158,0.612597,0.000000
2159,0.612931,1.000000
2160,0.613264,1.000000
2161,0.613597,1.000000
2162,0.613929,1.000000
2163,0.614261,1.000000
2164,0.613734,0.000000
2165,0.613208,0.000000
2166,0.612682,0.000000
2167,0.612158,0.000000
2168,0.611634,0.000000
2169,0.611966,1.000000
2170,0.612297,1.000000
2171,0.611775,0.000000
2172,0.611253,0.000000
2173,0.611584,1.000000
2174,0.611915,1.000000
2175,0.612245,1.000000
2176,0.612574,1.000000
2177,0.612054,0.000000
2178,0.611535,0.000000
2179,0.611864,1.000000
2180,0.611346,0.000000
2181,0.611675,1.000000
2182,0.612003,1.000000
2183,0.611486,0.000000
2184,0.610970,0.000000
2185,0.611298,1.000000
2186,0.611626,1.000000
2187,0.611111,0.000000
2188,0.611438,1.000000
2189,0.611765,1.000000
2190,0.612091,1.000000
2191,0.612416,1.000000
2192,0.612741,1.000000
2193,0.613065,1.000000
2194,0.613389,1.000000
2195,0.613712,1.000000
2196,0.613200,0.000000
2197,0.612688,0.000000
2198,0.612177,0.000000
2199,0.611667,0.000000
2200,0.611157,0.000000
2201,0.611481,1.000000
2202,0.610973,0.000000
2203,0.610465,0.000000
2204,0.610788,1.000000
2205,0.611111,1.000000
2206,0.610605,0.000000
2207,0.610099,0.000000
2208,0.610422,1.000000
2209,0.610744,1.000000
2210,0.611065,1.000000
2211,0.611386,1.000000
2212,0.611707,1.000000
2213,0.611203,0.000000
2214,0.611523,1.000000
2215,0.611020,0.000000
2216,0.610518,0.000000
2217,0.610837,1.000000
2218,0.610336,0.000000
2219,0.609836,0.000000
2220,0.609337,0.000000
2221,0.609656,1.000000
2222,0.609975,1.000000
2223,0.609477,0.000000
2224,0.608980,0.000000
2225,0.609299,1.000000
2226,0.609617,1.000000
2227,0.609121,0.000000
2228,0.608625,0.000000
2229,0.608130,0.000000
2230,0.608448,1.000000
2231,0.608766,1.000000
2232,0.609084,1.000000
2233,0.608590,0.000000
2234,0.608907,1.000000
2235,0.609223,1.000000
2236,0.609539,1.000000
2237,0.609855,1.000000
2238,0.610169,1.000000
2239,0.610484,1.000000
2240,0.610798,1.000000
2241,0.610306,0.000000
2242,0.609815,0.000000
2243,0.610129,1.000000
2244,0.609639,0.000000
2245,0.609952,1.000000
2246,0.609463,0.000000
2247,0.609776,1.000000
2248,0.609287,0.000000
2249,0.608800,0.000000
2250,0.608313,0.000000
2251,0.607827,0.000000
2252,0.608140,1.000000
2253,0.608453,1.000000
2254,0.608765,1.000000
2255,0.608280,0.000000
2256,0.608592,1.000000
2257,0.608108,0.000000
2258,0.608419,1.000000
2259,0.608730,1.000000
2260,0.609040,1.000000
2261,0.608558,0.000000
2262,0.608076,0.000000
2263,0.607595,0.000000
2264,0.607905,1.000000
2265,0.608215,1.000000
2266,0.608524,1.000000
2267,0.608044,0.000000
2268,0.608353,1.000000
2269,0.608661,1.000000
2270,0.608183,0.000000
2271,0.607704,0.000000
2272,0.608013,1.000000
2273,0.608320,1.000000
2274,0.607843,0.000000
2275,0.607367,0.000000
2276,0.607674,1.000000
2277,0.607199,0.000000
2278,0.606724,0.000000
2279,0.606250,0.000000
2280,0.606557,1.000000
2281,0.606864,1.000000
2282,0.607171,1.000000
2283,0.607477,1.000000
2284,0.607004,0.000000
2285,0.607309,1.000000
2286,0.606838,0.000000
2287,0.607143,1.000000
2288,0.607448,1.000000
2289,0.607752,1.000000
2290,0.607281,0.000000
2291,0.607585,1.000000
2292,0.607889,1.000000
2293,0.608192,1.000000
2294,0.608494,1.000000
2295,0.608025,0.000000
2296,0.608327,1.000000
2297,0.608629,1.000000
2298,0.608160,0.000000
2299,0.607692,0.000000
2300,0.607225,0.000000
2301,0.607527,1.000000
2302,0.607828,1.000000
2303,0.607362,0.000000
2304,0.607663,1.000000
2305,0.607963,1.000000
2306,0.607498,0.000000
2307,0.607034,0.000000
2308,0.607334,1.000000
2309,0.606870,0.000000
2310,0.607170,1.000000
2311,0.607470,1.000000
2312,0.607007,0.000000
2313,0.607306,1.000000
2314,0.606844,0.000000
2315,0.606383,0.000000
2316,0.605923,0.000000
2317,0.606222,1.000000
2318,0.606520,1.000000
2319,0.606818,1.000000
2320,0.607116,1.000000
2321,0.607413,1.000000
2322,0.606954,0.000000
2323,0.606495,0.000000
2324,0.606038,0.000000
2325,0.606335,1.000000
2326,0.606631,1.000000
2327,0.606175,0.000000
2328,0.606471,1.000000
2329,0.606767,1.000000
2330,0.606311,0.000000
2331,0.605856,0.000000
2332,0.606152,1.000000
2333,0.606447,1.000000
2334,0.606742,1.000000
2335,0.607036,1.000000
2336,0.606582,0.000000
2337,0.606129,0.000000
2338,0.606423,1.000000
2339,0.606716,1.000000
2340,0.606264,0.000000
2341,0.606557,1.000000
2342,0.606106,0.000000
2343,0.606399,1.000000
2344,0.606691,1.000000
2345,0.606984,1.000000
2346,0.606533,0.000000
2347,0.606825,1.000000
2348,0.607116,1.000000
2349,0.607407,1.000000
2350,0.607698,1.000000
2351,0.607988,1.000000
2352,0.608278,1.000000
2353,0.607829,0.000000
2354,0.608118,1.000000
2355,0.608407,1.000000
2356,0.607959,0.000000
2357,0.608247,1.000000
2358,0.608536,1.000000
2359,0.608824,1.000000
2360,0.609111,1.000000
2361,0.609398,1.000000
2362,0.609685,1.000000
2363,0.609971,1.000000
2364,0.610256,1.000000
2365,0.609810,0.000000
2366,0.610095,1.000000
2367,0.609649,0.000000
2368,0.609934,1.000000
2369,0.609489,0.000000
2370,0.609044,0.000000
2371,0.608601,0.000000
2372,0.608157,0.000000
2373,0.607715,0.000000
2374,0.608000,1.000000
2375,0.607558,0.000000
2376,0.607843,1.000000
2377,0.608128,1.000000
2378,0.608412,1.000000
2379,0.607971,0.000000
2380,0.608255,1.000000
2381,0.608538,1.000000
2382,0.608098,0.000000
2383,0.608382,1.000000
2384,0.608664,1.000000
2385,0.608225,0.000000
2386,0.607787,0.000000
2387,0.608069,1.000000
2388,0.608351,1.000000
2389,0.608633,1.000000
2390,0.608196,0.000000
2391,0.608477,1.000000
2392,0.608040,0.000000
2393,0.608321,1.000000
2394,0.607885,0.000000
2395,0.608166,1.000000
2396,0.607731,0.000000
2397,0.607296,0.000000
2398,0.606862,0.000000
2399,0.607143,1.000000
2400,0.606709,0.000000
2401,0.606990,1.000000
2402,0.607270,1.000000
2403,0.607550,1.000000
2404,0.607117,0.000000
2405,0.606686,0.000000
2406,0.606965,1.000000
2407,0.607244,1.000000
2408,0.606813,0.000000
2409,0.607092,1.000000
2410,0.607371,1.000000
2411,0.606941,0.000000
2412,0.606511,0.000000
2413,0.606789,1.000000
2414,0.607067,1.000000
2415,0.607345,1.000000
2416,0.607622,1.000000
2417,0.607193,0.000000
2418,0.606765,0.000000
2419,0.606338,0.000000
2420,0.606615,1.000000
2421,0.606892,1.000000
2422,0.607168,1.000000
2423,0.607444,1.000000
2424,0.607018,0.000000
2425,0.607293,1.000000
2426,0.606868,0.000000
2427,0.607143,1.000000
2428,0.607418,1.000000
2429,0.606993,0.000000
2430,0.606569,0.000000
2431,0.606145,0.000000
2432,0.605722,0.000000
2433,0.605997,1.000000
2434,0.605575,0.000000
2435,0.605153,0.000000
2436,0.604732,0.000000
2437,0.605007,1.000000
2438,0.604587,0.000000
2439,0.604861,1.000000
2440,0.604441,0.000000
2441,0.604716,1.000000
2442,0.604990,1.000000
2443,0.604571,0.000000
2444,0.604844,1.000000
2445,0.605118,1.000000
2446,0.605390,1.000000
2447,0.605663,1.000000
2448,0.605245,0.000000
2449,0.605517,1.000000
2450,0.605100,0.000000
2451,0.604683,0.000000
2452,0.604267,0.000000
2453,0.604539,1.000000
2454,0.604124,0.000000
2455,0.604396,1.000000
2456,0.603981,0.000000
2457,0.604252,1.000000
2458,0.604524,1.000000
2459,0.604795,1.000000
2460,0.605065,1.000000
2461,0.605335,1.000000
2462,0.605605,1.000000
2463,0.605874,1.000000
2464,0.606143,1.000000
2465,0.606412,1.000000
2466,0.605999,0.000000
2467,0.605586,0.000000
2468,0.605854,1.000000
2469,0.605442,0.000000
2470,0.605710,1.000000
2471,0.605299,0.000000
2472,0.605567,1.000000
2473,0.605834,1.000000
2474,0.606102,1.000000
2475,0.606369,1.000000
2476,0.606635,1.000000
2477,0.606901,1.000000
2478,0.607167,1.000000
2479,0.607432,1.000000
2480,0.607022,0.000000
2481,0.607287,1.000000
2482,0.606878,0.000000
2483,0.607143,1.000000
2484,0.607407,1.000000
2485,0.606999,0.000000
2486,0.606590,0.000000
2487,0.606855,1.000000
2488,0.607119,1.000000
2489,0.606711,0.000000
2490,0.606975,1.000000
2491,0.607239,1.000000
2492,0.606832,0.000000
2493,0.607095,1.000000
2494,0.607358,1.000000
2495,0.606952,0.000000
2496,0.606546,0.000000
2497,0.606142,0.000000
2498,0.606404,1.000000
2499,0.606667,1.000000
2500,0.606929,1.000000
2501,0.606525,0.000000
2502,0.606121,0.000000
2503,0.606383,1.000000
2504,0.606645,1.000000
2505,0.606242,0.000000
2506,0.606503,1.000000
2507,0.606764,1.000000
2508,0.607025,1.000000
2509,0.607285,1.000000
2510,0.606883,0.000000
2511,0.607143,1.000000
2512,0.607403,1.000000
2513,0.607001,0.000000
2514,0.607261,1.000000
2515,0.607520,1.000000
2516,0.607779,1.000000
2517,0.607378,0.000000
2518,0.607637,1.000000
2519,0.607237,0.000000
2520,0.607495,1.000000
2521,0.607096,0.000000
2522,0.606697,0.000000
2523,0.606299,0.000000
2524,0.606557,1.000000
2525,0.606815,1.000000
2526,0.606418,0.000000
2527,0.606675,1.000000
2528,0.606933,1.000000
2529,0.606536,0.000000
2530,0.606793,1.000000
2531,0.607050,1.000000
2532,0.606654,0.000000
2533,0.606258,0.000000
2534,0.605863,0.000000
2535,0.606120,1.000000
2536,0.606376,1.000000
2537,0.605982,0.000000
2538,0.606238,1.000000
2539,0.606494,1.000000
2540,0.606100,0.000000
2541,0.606355,1.000000
2542,0.605962,0.000000
2543,0.605570,0.000000
2544,0.605825,1.000000
2545,0.605433,0.000000
2546,0.605042,0.000000
2547,0.605297,1.000000
2548,0.604906,0.000000
2549,0.605161,1.000000
2550,0.605416,1.000000
2551,0.605670,1.000000
2552,0.605924,1.000000
2553,0.605534,0.000000
2554,0.605788,1.000000
2555,0.605398,0.000000
2556,0.605652,1.000000
2557,0.605263,0.000000
2558,0.604875,0.000000
2559,0.605128,1.000000
2560,0.604741,0.000000
2561,0.604994,1.000000
2562,0.604607,0.000000
2563,0.604859,1.000000
2564,0.604473,0.000000
2565,0.604725,1.000000
2566,0.604340,0.000000
2567,0.604592,1.000000
2568,0.604844,1.000000
2569,0.605096,1.000000
2570,0.604710,0.000000
2571,0.604326,0.000000
2572,0.604577,1.000000
2573,0.604828,1.000000
2574,0.604444,0.000000
2575,0.604695,1.000000
2576,0.604312,0.000000
2577,0.604563,1.000000
2578,0.604180,0.000000
2579,0.604430,1.000000
2580,0.604048,0.000000
2581,0.604298,1.000000
2582,0.604548,1.000000
2583,0.604167,0.000000
2584,0.604416,1.000000
2585,0.604035,0.000000
2586,0.604285,1.000000
2587,0.604534,1.000000
2588,0.604154,0.000000
2589,0.603774,0.000000
2590,0.603394,0.000000
2591,0.603643,1.000000
2592,0.603264,0.000000
2593,0.603513,1.000000
2594,0.603135,0.000000
2595,0.602757,0.000000
2596,0.603006,1.000000
2597,0.602628,0.000000
2598,0.602877,1.000000
2599,0.603125,1.000000
2600,0.602748,0.000000
2601,0.602996,1.000000
2602,0.602620,0.000000
2603,0.602868,1.000000
2604,0.602492,0.000000
2605,0.602740,1.000000
2606,0.602987,1.000000
2607,0.603234,1.000000
2608,0.602859,0.000000
2609,0.603106,1.000000
2610,0.602731,0.000000
2611,0.602357,0.000000
2612,0.602604,1.000000
2613,0.602850,1.000000
2614,0.602477,0.000000
2615,0.602723,1.000000
2616,0.602968,1.000000
2617,0.602596,0.000000
2618,0.602841,1.000000
2619,0.603086,1.000000
2620,0.603331,1.000000
2621,0.603576,1.000000
2622,0.603820,1.000000
2623,0.603448,0.000000
2624,0.603077,0.000000
2625,0.602706,0.000000
2626,0.602336,0.000000
2627,0.602580,1.000000
2628,0.602210,0.000000
2629,0.602454,1.000000
2630,0.602085,0.000000
2631,0.602328,1.000000
2632,0.602572,1.000000
2633,0.602815,1.000000
2634,0.603058,1.000000
2635,0.602689,0.000000
2636,0.602932,1.000000
2637,0.603175,1.000000
2638,0.602807,0.000000
2639,0.602439,0.000000
2640,0.602681,1.000000
2641,0.602923,1.000000
2642,0.603165,1.000000
2643,0.602798,0.000000
2644,0.603040,1.000000
2645,0.603281,1.000000
2646,0.603522,1.000000
2647,0.603762,1.000000
2648,0.604002,1.000000
2649,0.603636,0.000000
2650,0.603271,0.000000
2651,0.603511,1.000000
2652,0.603146,0.000000
2653,0.603386,1.000000
2654,0.603625,1.000000
2655,0.603865,1.000000
2656,0.603500,0.000000
2657,0.603136,0.000000
2658,0.603376,1.000000
2659,0.603614,1.000000
2660,0.603853,1.000000
2661,0.604091,1.000000
2662,0.603728,0.000000
2663,0.603365,0.000000
2664,0.603604,1.000000
2665,0.603241,0.000000
2666,0.602879,0.000000
2667,0.602518,0.000000
2668,0.602157,0.000000
2669,0.602395,1.000000
2670,0.602035,0.000000
2671,0.601675,0.000000
2672,0.601913,1.000000
2673,0.601553,0.000000
2674,0.601791,1.000000
2675,0.601432,0.000000
2676,0.601670,1.000000
2677,0.601907,1.000000
2678,0.601549,0.000000
2679,0.601190,0.000000
2680,0.601428,1.000000
2681,0.601070,0.000000
2682,0.601307,1.000000
2683,0.601544,1.000000
2684,0.601780,1.000000
2685,0.601423,0.000000
2686,0.601660,1.000000
2687,0.601896,1.000000
2688,0.601539,0.000000
2689,0.601775,1.000000
2690,0.602011,1.000000
2691,0.602246,1.000000
2692,0.601890,0.000000
2693,0.602125,1.000000
2694,0.602360,1.000000
2695,0.602005,0.000000
2696,0.602239,1.000000
2697,0.601885,0.000000
2698,0.602119,1.000000
2699,0.602353,1.000000
2700,0.602587,1.000000
2701,0.602233,0.000000
2702,0.602466,1.000000
2703,0.602700,1.000000
2704,0.602933,1.000000
2705,0.602579,0.000000
2706,0.602812,1.000000
2707,0.602459,0.000000
2708,0.602106,0.000000
2709,0.602339,1.000000
2710,0.601987,0.000000
2711,0.601636,0.000000
2712,0.601284,0.000000
2713,0.601517,1.000000
2714,0.601749,1.000000
2715,0.601399,0.000000
2716,0.601631,1.000000
2717,0.601863,1.000000
2718,0.602094,1.000000
2719,0.601744,0.000000
2720,0.601976,1.000000
2721,0.602207,1.000000
2722,0.601857,0.000000
2723,0.601508,0.000000
2724,0.601739,1.000000
2725,0.601970,1.000000
2726,0.602200,1.000000
2727,0.602431,1.000000
2728,0.602660,1.000000
2729,0.602312,0.000000
2730,0.601964,0.000000
2731,0.602194,1.000000
2732,0.602424,1.000000
2733,0.602653,1.000000
2734,0.602882,1.000000
2735,0.603111,1.000000
2736,0.602763,0.000000
2737,0.602417,0.000000
2738,0.602645,1.000000
2739,0.602874,1.000000
2740,0.602527,0.000000
2741,0.602755,1.000000
2742,0.602983,1.000000
2743,0.603211,1.000000
2744,0.603438,1.000000
2745,0.603666,1.000000
2746,0.603320,0.000000
2747,0.603547,1.000000
2748,0.603202,0.000000
2749,0.603429,1.000000
2750,0.603084,0.000000
2751,0.603311,1.000000
2752,0.603537,1.000000
2753,0.603193,0.000000
2754,0.603419,1.000000
2755,0.603075,0.000000
2756,0.603301,1.000000
2757,0.603527,1.000000
2758,0.603752,1.000000
2759,0.603977,1.000000
2760,0.604202,1.000000
2761,0.603859,0.000000
2762,0.603517,0.000000
2763,0.603741,1.000000
2764,0.603966,1.000000
2765,0.604190,1.000000
2766,0.604414,1.000000
2767,0.604072,0.000000
2768,0.604296,1.000000
2769,0.603955,0.000000
2770,0.603614,0.000000
2771,0.603837,1.000000
2772,0.604061,1.000000
2773,0.604284,1.000000
2774,0.603944,0.000000
2775,0.603604,0.000000
2776,0.603827,1.000000
2777,0.603487,0.000000
2778,0.603710,1.000000
2779,0.603933,1.000000
2780,0.603593,0.000000
2781,0.603816,1.000000
2782,0.604038,1.000000
2783,0.604260,1.000000
2784,0.604482,1.000000
2785,0.604143,0.000000
2786,0.604365,1.000000
2787,0.604027,0.000000
2788,0.603689,0.000000
2789,0.603911,1.000000
2790,0.603573,0.000000
2791,0.603795,1.000000
2792,0.604016,1.000000
2793,0.603679,0.000000
2794,0.603343,0.000000
2795,0.603563,1.000000
2796,0.603228,0.000000
2797,0.602892,0.000000
2798,0.602557,0.000000
2799,0.602778,1.000000
2800,0.602443,0.000000
2801,0.602664,1.000000
2802,0.602884,1.000000
2803,0.603104,1.000000
2804,0.603324,1.000000
2805,0.603544,1.000000
2806,0.603763,1.000000
2807,0.603982,1.000000
2808,0.603648,0.000000
2809,0.603867,1.000000
2810,0.603534,0.000000
2811,0.603753,1.000000
2812,0.603420,0.000000
2813,0.603087,0.000000
2814,0.603306,1.000000
2815,0.603524,1.000000
2816,0.603192,0.000000
2817,0.603410,1.000000
2818,0.603079,0.000000
2819,0.602747,0.000000
2820,0.602965,1.000000
2821,0.603183,1.000000
2822,0.603401,1.000000
2823,0.603618,1.000000
2824,0.603288,0.000000
2825,0.603505,1.000000
2826,0.603722,1.000000
2827,0.603392,0.000000
2828,0.603062,0.000000
2829,0.603279,1.000000
2830,0.602949,0.000000
2831,0.602620,0.000000
2832,0.602291,0.000000
2833,0.602508,1.000000
2834,0.602180,0.000000
2835,0.601852,0.000000
2836,0.602069,1.000000
2837,0.602285,1.000000
2838,0.602501,1.000000
2839,0.602717,1.000000
2840,0.602933,1.000000
2841,0.602606,0.000000
2842,0.602279,0.000000
2843,0.601952,0.000000
2844,0.601626,0.000000
2845,0.601300,0.000000
2846,0.601516,1.000000
2847,0.601732,1.000000
2848,0.601947,1.000000
2849,0.601622,0.000000
2850,0.601837,1.000000
2851,0.602052,1.000000
2852,0.601727,0.000000
2853,0.601942,1.000000
2854,0.602156,1.000000
2855,0.602371,1.000000
2856,0.602585,1.000000
2857,0.602260,0.000000
2858,0.601937,0.000000
2859,0.602151,1.000000
2860,0.601827,0.000000
2861,0.602041,1.000000
2862,0.602254,1.000000
2863,0.602468,1.000000
2864,0.602145,0.000000
2865,0.601822,0.000000
2866,0.602035,1.000000
2867,0.602248,1.000000
2868,0.601926,0.000000
2869,0.602139,1.000000
2870,0.602352,1.000000
2871,0.602030,0.000000
2872,0.601708,0.000000
2873,0.601921,1.000000
2874,0.601600,0.000000
2875,0.601812,1.000000
2876,0.601492,0.000000
2877,0.601171,0.000000
2878,0.600852,0.000000
2879,0.601064,1.000000
2880,0.601276,1.000000
2881,0.601488,1.000000
2882,0.601699,1.000000
2883,0.601911,1.000000
2884,0.601592,0.000000
2885,0.601803,1.000000
2886,0.602014,1.000000
2887,0.601695,0.000000
2888,0.601376,0.000000
2889,0.601058,0.000000
2890,0.601269,1.000000
2891,0.600951,0.000000
2892,0.600634,0.000000
2893,0.600845,1.000000
2894,0.601055,1.000000
2895,0.601266,1.000000
2896,0.600949,0.000000
2897,0.601159,1.000000
2898,0.601369,1.000000
2899,0.601579,1.000000
2900,0.601262,0.000000
2901,0.600946,0.000000
2902,0.601156,1.000000
2903,0.601366,1.000000
2904,0.601575,1.000000
2905,0.601259,0.000000
2906,0.601468,1.000000
2907,0.601677,1.000000
2908,0.601886,1.000000
2909,0.602094,1.000000
2910,0.602302,1.000000
2911,0.602510,1.000000
2912,0.602196,0.000000
2913,0.602403,1.000000
2914,0.602611,1.000000
2915,0.602818,1.000000
2916,0.603026,1.000000
2917,0.603233,1.000000
2918,0.603439,1.000000
2919,0.603646,1.000000
2920,0.603332,0.000000
2921,0.603018,0.000000
2922,0.603224,1.000000
2923,0.603430,1.000000
2924,0.603636,1.000000
2925,0.603323,0.000000
2926,0.603529,1.000000
2927,0.603216,0.000000
2928,0.603421,1.000000
2929,0.603109,0.000000
2930,0.603314,1.000000
2931,0.603002,0.000000
2932,0.602690,0.000000
2933,0.602896,1.000000
2934,0.602584,0.000000
2935,0.602789,1.000000
2936,0.602994,1.000000
2937,0.602683,0.000000
2938,0.602888,1.000000
2939,0.603093,1.000000
2940,0.603297,1.000000
2941,0.603502,1.000000
2942,0.603706,1.000000
2943,0.603395,0.000000
2944,0.603085,0.000000
2945,0.603289,1.000000
2946,0.603493,1.000000
2947,0.603183,0.000000
2948,0.602873,0.000000
2949,0.602564,0.000000
2950,0.602255,0.000000
2951,0.602459,1.000000
2952,0.602151,0.000000
2953,0.602354,1.000000
2954,0.602046,0.000000
2955,0.602249,1.000000
